Geneid,baseMean,log2FoldChange,lfcSE,pvalue,padj,comparison,Ensembl,gene_symbol,gene_type,DEG_class
ENSG00000099875.18,8992.979568213303,-0.11875262129775517,0.12204445311753102,0.31910011020420276,0.38056659373090906,MyLa_vs_HH,ENSG00000099875,MKNK2,protein_coding,NS
ENSG00000167992.16,24.670534007637038,0.4379499945272024,0.5067585612449662,0.3202068844972537,0.38185161731656214,MyLa_vs_HH,ENSG00000167992,VWCE,protein_coding,NS
ENSG00000196550.13,303.9243447784446,-0.16018240311719334,0.16431292909464548,0.32096538529476415,0.38271892738020963,MyLa_vs_HH,ENSG00000196550,FAM72A,protein_coding,NS
ENSG00000134107.7,4080.252489970161,0.10463202621606119,0.10532394223348314,0.32101588725120084,0.38271892738020963,MyLa_vs_HH,ENSG00000134107,BHLHE40,protein_coding,NS
ENSG00000262165.2,8.174830295201168,0.47859054445415633,0.5785191603651112,0.3210222753104007,0.38271892738020963,MyLa_vs_HH,ENSG00000262165,C17orf114,protein_coding,NS
ENSG00000186897.7,8.709720377051715,0.51830201304086,0.6830793643845737,0.3211636285805907,0.38284604218781654,MyLa_vs_HH,ENSG00000186897,C1QL4,protein_coding,NS
ENSG00000103888.19,4.885917744390003,-0.5482001945002429,1.1163836225945796,0.32118764868269667,0.38284604218781654,MyLa_vs_HH,ENSG00000103888,CEMIP,protein_coding,NS
ENSG00000006534.19,8.745144406348315,-0.5561672703038842,1.1186394521401444,0.3212177489900116,0.3828469065008524,MyLa_vs_HH,ENSG00000006534,ALDH3B1,protein_coding,NS
ENSG00000089818.19,500.87406977716523,-0.13669733374398396,0.14000590172042557,0.3218686146325473,0.38355249652610307,MyLa_vs_HH,ENSG00000089818,NECAP1,protein_coding,NS
ENSG00000181350.14,50.12725870301238,0.34298598169251904,0.36944094071775513,0.3218644694872447,0.38355249652610307,MyLa_vs_HH,ENSG00000181350,LRRC75A,protein_coding,NS
ENSG00000148057.18,115.83652631224851,-0.24574494255689977,0.2577592681388047,0.32238029582910727,0.3841271160669917,MyLa_vs_HH,ENSG00000148057,IDNK,protein_coding,NS
ENSG00000140992.22,1607.951126273994,0.08012912555517294,0.08092325064543088,0.32250675948758434,0.38424267267590145,MyLa_vs_HH,ENSG00000140992,PDPK1,protein_coding,NS
ENSG00000120696.9,357.3499617777919,0.13499662544692592,0.13698454405704366,0.3227486922772088,0.38449576841397276,MyLa_vs_HH,ENSG00000120696,KBTBD7,protein_coding,NS
ENSG00000162032.18,433.62643255468186,-0.10123072553815109,0.10342362972734875,0.32430217021748176,0.38631114015578466,MyLa_vs_HH,ENSG00000162032,SPSB3,protein_coding,NS
ENSG00000105011.11,3548.8985043630355,0.11223728598877353,0.11401996153174362,0.3245053117448467,0.3865177963782295,MyLa_vs_HH,ENSG00000105011,ASF1B,protein_coding,NS
ENSG00000232593.10,210.425391562437,-0.1671057055336373,0.17233495843568702,0.32458112892200197,0.38657277284478225,MyLa_vs_HH,ENSG00000232593,KANTR,protein_coding,NS
ENSG00000179833.6,1401.8266828463727,-0.11638219634954106,0.12002138086925349,0.3246164544663552,0.3865795185544597,MyLa_vs_HH,ENSG00000179833,SERTAD2,protein_coding,NS
ENSG00000147459.19,78.18194931870981,-0.5238295018205091,0.7993357926396676,0.32482142932646524,0.38676793242956703,MyLa_vs_HH,ENSG00000147459,DOCK5,protein_coding,NS
ENSG00000136141.16,616.0119624696971,0.12039771930139617,0.12295434284150261,0.3248340204384287,0.38676793242956703,MyLa_vs_HH,ENSG00000136141,LRCH1,protein_coding,NS
ENSG00000164338.12,1222.2432758601037,-0.08878780650606566,0.0907328422124314,0.32486536845367014,0.3867699229977786,MyLa_vs_HH,ENSG00000164338,UTP15,protein_coding,NS
ENSG00000213341.13,1478.1277818261365,-0.08680416296665171,0.0893029860923909,0.3253683050477646,0.3873333138187355,MyLa_vs_HH,ENSG00000213341,CHUK,protein_coding,NS
ENSG00000197956.12,5154.003658276858,-0.11713460320097567,0.12110242729140244,0.3258394702062176,0.38785878301193116,MyLa_vs_HH,ENSG00000197956,S100A6,protein_coding,NS
ENSG00000137434.14,15.14441590202252,-0.43646016132000365,0.5166570860559652,0.32617145887296556,0.3882185044284347,MyLa_vs_HH,ENSG00000137434,C6orf52,protein_coding,NS
ENSG00000082996.22,1128.8875037200178,-0.07892010855878936,0.08093079131618294,0.3265873789677563,0.3886780485879617,MyLa_vs_HH,ENSG00000082996,RNF13,protein_coding,NS
ENSG00000273136.10,157.5705979547393,-0.1802425832959767,0.18614432396760458,0.32663600212529276,0.38870042144804057,MyLa_vs_HH,ENSG00000273136,NBPF26,protein_coding,NS
ENSG00000243927.8,53.003488829142405,0.3843296382184029,0.43396771183527744,0.3272658824183207,0.38941442943102106,MyLa_vs_HH,ENSG00000243927,MRPS6,protein_coding,NS
ENSG00000144567.13,2648.2814189775304,-0.09539784047477626,0.0968343203724386,0.32749544660218455,0.38965201347145073,MyLa_vs_HH,ENSG00000144567,RETREG2,protein_coding,NS
ENSG00000126903.18,861.7519552772003,0.10623541931563797,0.1081280277215099,0.32761714484048987,0.38976122763177584,MyLa_vs_HH,ENSG00000126903,SLC10A3,protein_coding,NS
ENSG00000014914.23,10.111332429512718,0.5058298394422192,0.667624982733267,0.3276761772050789,0.3897958760052751,MyLa_vs_HH,ENSG00000014914,MTMR11,protein_coding,NS
ENSG00000165025.17,434.1227999461265,0.32372173010886646,1.0661509476481223,0.32773362401966666,0.38982863209348506,MyLa_vs_HH,ENSG00000165025,SYK,protein_coding,NS
ENSG00000163946.16,2892.8729883555557,-0.06638014475993824,0.06815231247823807,0.3279195208612202,0.3900141554466402,MyLa_vs_HH,ENSG00000163946,TASOR,protein_coding,NS
ENSG00000141642.11,201.69219025592122,-0.17246782001095307,0.17947492058000075,0.328069915631198,0.3901574240734924,MyLa_vs_HH,ENSG00000141642,ELAC1,protein_coding,NS
ENSG00000137504.16,1699.0145920409914,-0.13740891251199208,0.14188682435394048,0.32829337952244825,0.39038755614197695,MyLa_vs_HH,ENSG00000137504,CREBZF,protein_coding,NS
ENSG00000146802.15,937.2230968712361,-0.10795186986908324,0.11127297615578909,0.3286242793045695,0.39074539113004786,MyLa_vs_HH,ENSG00000146802,TMEM168,protein_coding,NS
ENSG00000167930.19,1580.8125199873111,-0.10919450791732498,0.11324778590117458,0.33020932499291783,0.392594246728033,MyLa_vs_HH,ENSG00000167930,FAM234A,protein_coding,NS
ENSG00000140950.18,412.31153949704753,-0.1814103959246943,0.190066573329952,0.3304053302719022,0.39279145028128265,MyLa_vs_HH,ENSG00000140950,MEAK7,protein_coding,NS
ENSG00000018280.20,8.269546035615251,0.4928788934200989,0.6345703399511797,0.3306055848726754,0.3929936690665431,MyLa_vs_HH,ENSG00000018280,SLC11A1,protein_coding,NS
ENSG00000101457.15,894.2570239470587,0.09096555325086582,0.0949646668977663,0.33084854547950054,0.3932466113300803,MyLa_vs_HH,ENSG00000101457,DNTTIP1,protein_coding,NS
ENSG00000146247.17,2554.909723467939,-0.0653790038536029,0.06755789981885917,0.3310500719363704,0.39345026331813937,MyLa_vs_HH,ENSG00000146247,PHIP,protein_coding,NS
ENSG00000067334.15,3120.768207483847,0.08026096036925906,0.08269063283588109,0.3310819988701313,0.39345232892080073,MyLa_vs_HH,ENSG00000067334,DNTTIP2,protein_coding,NS
ENSG00000170835.17,43.301372617120634,-0.34016495359488247,0.377417025537396,0.3315365192952567,0.3939565514200475,MyLa_vs_HH,ENSG00000170835,CEL,protein_coding,NS
ENSG00000171219.11,17.037702135557552,-0.5425157328530478,0.8937901214552311,0.3322227586343363,0.39473600266945985,MyLa_vs_HH,ENSG00000171219,CDC42BPG,protein_coding,NS
ENSG00000100307.15,765.8686008542774,-0.20132698703067764,0.21233315567441288,0.332432295238108,0.39494896115207495,MyLa_vs_HH,ENSG00000100307,CBX7,protein_coding,NS
ENSG00000170364.15,673.6282943494633,-0.10076443965216121,0.1047964491387247,0.3325850408466175,0.39509441594694794,MyLa_vs_HH,ENSG00000170364,SETMAR,protein_coding,NS
ENSG00000105851.12,776.8274558061313,-0.494762402517234,0.9495200012936149,0.3334150369056144,0.39604431060799056,MyLa_vs_HH,ENSG00000105851,PIK3CG,protein_coding,NS
ENSG00000077713.21,515.5553446537405,0.43889632573618276,0.5213066187101197,0.3334960157331192,0.3961043992572444,MyLa_vs_HH,ENSG00000077713,SLC25A43,protein_coding,NS
ENSG00000134569.12,14.486648979897385,0.4652018417194103,0.9494279397941995,0.33382459347583987,0.3964585316904156,MyLa_vs_HH,ENSG00000134569,LRP4,protein_coding,NS
ENSG00000188917.17,659.1513842471686,-0.10329305716896675,0.10779416267925417,0.3339319342417202,0.39654987689952975,MyLa_vs_HH,ENSG00000188917,TRMT2B,protein_coding,NS
ENSG00000132518.7,3.7413317704265605,0.511184580938502,1.1009573539834847,0.3339908044305422,0.3965836510699031,MyLa_vs_HH,ENSG00000132518,GUCY2D,protein_coding,NS
ENSG00000182196.16,17.955537548090632,0.4276428779507737,0.507433053271503,0.334507629836411,0.3971611496454354,MyLa_vs_HH,ENSG00000182196,ARL6IP4,protein_coding,NS
ENSG00000184634.19,1370.905566696508,0.09777360421442725,0.10183693473872972,0.3352761973521208,0.39803740937239845,MyLa_vs_HH,ENSG00000184634,MED12,protein_coding,NS
ENSG00000136378.17,9.806790952513072,0.3392299424555815,1.0711646859235116,0.33536512152278797,0.39810671543915616,MyLa_vs_HH,ENSG00000136378,ADAMTS7,protein_coding,NS
ENSG00000156873.18,681.8063761382157,-0.09799007015447152,0.10229046830970359,0.33550341032826325,0.3982346035344495,MyLa_vs_HH,ENSG00000156873,PHKG2,protein_coding,NS
ENSG00000154723.15,3036.1341635014733,0.05579081490851343,0.0580638423004645,0.3361146518939391,0.39892380094105345,MyLa_vs_HH,ENSG00000154723,ATP5PF,protein_coding,NS
ENSG00000275793.1,37.39323032502914,-0.4337835182800545,0.5224083010316571,0.3365723511742266,0.3994306549675556,MyLa_vs_HH,ENSG00000275793,RIMBP3,protein_coding,NS
ENSG00000075702.20,1751.08258790444,-0.09653144689802448,0.10129034501388583,0.3366090506934371,0.39943783644610453,MyLa_vs_HH,ENSG00000075702,WDR62,protein_coding,NS
ENSG00000187555.19,5115.408340067054,-0.06425061481242025,0.06692403611177951,0.3374544149609777,0.40040453297400064,MyLa_vs_HH,ENSG00000187555,USP7,protein_coding,NS
ENSG00000157426.16,342.52547495053943,0.10489273357769183,0.10975891315900699,0.3378063877603823,0.40078567607474397,MyLa_vs_HH,ENSG00000157426,AASDH,protein_coding,NS
ENSG00000137804.16,17.764754470644238,-0.3997181422816618,0.4734024338191743,0.3381345267346707,0.40113847505306416,MyLa_vs_HH,ENSG00000137804,NUSAP1,protein_coding,NS
ENSG00000117410.16,3673.7789735973215,-0.07432080695117999,0.07857100953655807,0.3385955239861758,0.4016488089662173,MyLa_vs_HH,ENSG00000117410,ATP6V0B,protein_coding,NS
ENSG00000182809.13,12.292878442213654,0.4810552442303836,0.6302330672928818,0.33881755342914927,0.40186486438830166,MyLa_vs_HH,ENSG00000182809,CRIP2,protein_coding,NS
ENSG00000170889.16,15454.15505786569,-0.12277191279673748,0.12262645858079362,0.3388393305273572,0.40186486438830166,MyLa_vs_HH,ENSG00000170889,RPS9,protein_coding,NS
ENSG00000173145.13,1714.0327090506128,-0.08549468833957273,0.09038320135570004,0.3388855885181798,0.40188315515536277,MyLa_vs_HH,ENSG00000173145,NOC3L,protein_coding,NS
ENSG00000204366.5,16.096736355544834,0.44311693744381,0.5472157975521647,0.33898748494420483,0.40196741800362307,MyLa_vs_HH,ENSG00000204366,ZBTB12,protein_coding,NS
ENSG00000213221.7,9.762354867946991,-0.4568601112459828,0.5771592132636703,0.33946412001033477,0.40249598581647494,MyLa_vs_HH,ENSG00000213221,DNLZ,protein_coding,NS
ENSG00000152253.11,563.8503754383871,-0.14523499545160903,0.15424242150114217,0.33996389693192913,0.4030518938155037,MyLa_vs_HH,ENSG00000152253,SPC25,protein_coding,NS
ENSG00000116266.13,1384.9222937019674,-0.09172308550208716,0.09678944049376664,0.3400549537808873,0.4031231774264421,MyLa_vs_HH,ENSG00000116266,STXBP3,protein_coding,NS
ENSG00000183291.19,4116.630608036092,0.07118089506322048,0.0745417714707297,0.34024591464825543,0.40331286999642685,MyLa_vs_HH,ENSG00000183291,SELENOF,protein_coding,NS
ENSG00000160323.21,73.14031680206811,-0.25573453272951624,0.2801374395437232,0.3406279830658348,0.4037290381317775,MyLa_vs_HH,ENSG00000160323,ADAMTS13,protein_coding,NS
ENSG00000014824.16,2005.5225458847644,-0.05835435003621585,0.06208228026122185,0.34077560247483496,0.4038672753527802,MyLa_vs_HH,ENSG00000014824,SLC30A9,protein_coding,NS
ENSG00000125257.18,1877.9331208236597,-0.09517151400855209,0.10054329281971934,0.3410072890259937,0.40410510982685727,MyLa_vs_HH,ENSG00000125257,ABCC4,protein_coding,NS
ENSG00000164111.17,8732.998763937243,-0.07589304477544044,0.08079667815365932,0.3416703752006916,0.40485407764256875,MyLa_vs_HH,ENSG00000164111,ANXA5,protein_coding,NS
ENSG00000250506.11,8.577122132348666,-0.5021775162641093,0.7142745085410064,0.34179964892164066,0.40497043858143117,MyLa_vs_HH,ENSG00000250506,CDK3,protein_coding,NS
ENSG00000148840.13,2750.5243672495244,-0.07085721157776277,0.075009300493788,0.34184267286266556,0.4049845973474339,MyLa_vs_HH,ENSG00000148840,PPRC1,protein_coding,NS
ENSG00000164168.10,1294.400155499237,0.0884894857439115,0.09340657581976723,0.34198815252823617,0.40506390833436595,MyLa_vs_HH,ENSG00000164168,TMEM184C,protein_coding,NS
ENSG00000112343.13,742.9634284653634,0.08003476952327458,0.08509017900000747,0.3420028579230694,0.40506390833436595,MyLa_vs_HH,ENSG00000112343,TRIM38,protein_coding,NS
ENSG00000139053.5,7.298516791550839,0.499514150559818,0.6863990546375819,0.3419574507819345,0.40506390833436595,MyLa_vs_HH,ENSG00000139053,PDE6H,protein_coding,NS
ENSG00000072195.16,12.559294380571304,-0.32263792279355147,1.0695454635829105,0.3421372920949359,0.40518630875722844,MyLa_vs_HH,ENSG00000072195,SPEG,protein_coding,NS
ENSG00000137955.18,2020.1346888974256,-0.07378515765936922,0.0780507528146659,0.3422513956843379,0.4052846120256202,MyLa_vs_HH,ENSG00000137955,RABGGTB,protein_coding,NS
ENSG00000104228.15,1022.3583542398056,-0.07133502581123713,0.07477056642674283,0.3423713435656766,0.4053898174517546,MyLa_vs_HH,ENSG00000104228,TRIM35,protein_coding,NS
ENSG00000112309.12,18.26015776434434,-0.4754821529784637,0.9508594385588146,0.3424623603215897,0.4054607505515333,MyLa_vs_HH,ENSG00000112309,B3GAT2,protein_coding,NS
ENSG00000168016.17,328.3461630212308,-0.18094814049773172,0.19458920239257094,0.3428422328758339,0.405873632579775,MyLa_vs_HH,ENSG00000168016,TRANK1,protein_coding,NS
ENSG00000169976.7,3416.95808154392,0.08815545862838588,0.09327892382831583,0.3430480536802641,0.4060804072311428,MyLa_vs_HH,ENSG00000169976,SF3B5,protein_coding,NS
ENSG00000188610.14,548.9275878367996,-0.11564113375616396,0.12321579767681405,0.3434520208786841,0.4065216772420207,MyLa_vs_HH,ENSG00000188610,FAM72B,protein_coding,NS
ENSG00000106609.18,3142.6401192123835,-0.07943990266292462,0.08390366389204866,0.343540155876345,0.40658907115296083,MyLa_vs_HH,ENSG00000106609,TMEM248,protein_coding,NS
ENSG00000162650.19,521.5214235162186,0.10433492157262655,0.11058300190866084,0.34398169064956796,0.407074673044204,MyLa_vs_HH,ENSG00000162650,ATXN7L2,protein_coding,NS
ENSG00000079313.17,2433.8492866812016,0.05404318105958827,0.056858482721464716,0.34408716344556345,0.4071625205362292,MyLa_vs_HH,ENSG00000079313,REXO1,protein_coding,NS
ENSG00000181904.11,838.7290985449386,-0.09924718674028445,0.10553091761846034,0.3441323430182837,0.4071790128513202,MyLa_vs_HH,ENSG00000181904,C5orf24,protein_coding,NS
ENSG00000198156.11,9.639138689155237,0.4690371069276601,0.611778435784074,0.34466375494797785,0.40777076236719273,MyLa_vs_HH,ENSG00000198156,NPIPB6,protein_coding,NS
ENSG00000163507.17,1541.553050940469,-0.11408498423315902,0.12210119726468525,0.3448709180389971,0.40797882134902874,MyLa_vs_HH,ENSG00000163507,CIP2A,protein_coding,NS
ENSG00000100442.13,2274.822963388132,0.08425874640744191,0.08882308586356764,0.3449693953299204,0.4080582800267609,MyLa_vs_HH,ENSG00000100442,FKBP3,protein_coding,NS
ENSG00000121989.17,52.24179365297711,0.28298639288777405,0.3140693071293876,0.3450739471437406,0.4081449090774455,MyLa_vs_HH,ENSG00000121989,ACVR2A,protein_coding,NS
ENSG00000117020.20,122.14615565137701,0.2223982213212014,0.2417407585660713,0.3451851112662676,0.40823934257107675,MyLa_vs_HH,ENSG00000117020,AKT3,protein_coding,NS
ENSG00000175066.17,461.2536835848764,-0.12961411865110561,0.13882980941377132,0.3462254493627499,0.4094325634284293,MyLa_vs_HH,ENSG00000175066,GK5,protein_coding,NS
ENSG00000173110.8,14.30031775847451,0.48424588065310586,0.6567733376854795,0.3463080946101325,0.40949314072344917,MyLa_vs_HH,ENSG00000173110,HSPA6,protein_coding,NS
ENSG00000108590.12,309.32142021634485,-0.14319880538868582,0.15404108442340353,0.3465663675789756,0.4097613597620238,MyLa_vs_HH,ENSG00000108590,MED31,protein_coding,NS
ENSG00000075711.23,1618.2641647409043,-0.08487573859233566,0.09100377920023262,0.3467341566568564,0.40991794209354954,MyLa_vs_HH,ENSG00000075711,DLG1,protein_coding,NS
ENSG00000100227.21,42.26599322199928,0.27776594017427647,0.30967667233131757,0.3467617057915586,0.40991794209354954,MyLa_vs_HH,ENSG00000100227,POLDIP3,protein_coding,NS
ENSG00000175294.6,6.4176264377523164,-0.5199905860959546,1.1044147110564733,0.34804172950131984,0.41139378383735725,MyLa_vs_HH,ENSG00000175294,CATSPER1,protein_coding,NS
ENSG00000250673.4,13.010880173978128,0.5054614007518855,0.8922275710878934,0.34809296747911717,0.41141703501907445,MyLa_vs_HH,ENSG00000250673,REELD1,protein_coding,NS
ENSG00000215817.9,18.975811573992626,-0.3999360381721936,0.48704514268128,0.34912657770577515,0.41260125927088936,MyLa_vs_HH,ENSG00000215817,ZC3H11B,protein_coding,NS
ENSG00000266967.9,61.53420487281422,-0.2933269375872356,0.3320714935010962,0.34923008287056845,0.4126861610347374,MyLa_vs_HH,ENSG00000266967,AARSD1,protein_coding,NS
ENSG00000144331.21,2.981439050351387,0.4902555097063154,1.0939768826941039,0.34931977098091455,0.41271730352590513,MyLa_vs_HH,ENSG00000144331,ZNF385B,protein_coding,NS
ENSG00000198064.17,28.40248162151927,-0.49403849256230487,0.7208673022069809,0.3493023724493651,0.41271730352590513,MyLa_vs_HH,ENSG00000198064,NPIPB13,protein_coding,NS
ENSG00000126749.19,832.6775932108023,0.09855280368855496,0.10581171891216914,0.34974495115763987,0.4131821925704786,MyLa_vs_HH,ENSG00000126749,EMG1,protein_coding,NS
ENSG00000165714.13,361.5015676055347,0.1204245165243401,0.12977835367373278,0.350476983966396,0.41400947448871916,MyLa_vs_HH,ENSG00000165714,BORCS5,protein_coding,NS
ENSG00000180891.15,354.3595503914311,-0.5229687910903833,0.7787894146918113,0.3505145768109945,0.4140163566773329,MyLa_vs_HH,ENSG00000180891,CUEDC1,protein_coding,NS
ENSG00000183684.10,8058.75165921984,0.04907289580684175,0.052614024622873394,0.350720872089393,0.41422248535940726,MyLa_vs_HH,ENSG00000183684,ALYREF,protein_coding,NS
ENSG00000163930.11,3019.0428831993386,-0.0538187467307587,0.058186335423001896,0.3518554290488445,0.4155248103292489,MyLa_vs_HH,ENSG00000163930,BAP1,protein_coding,NS
ENSG00000134640.3,3.0500700924291655,0.490629617311931,1.0933513742530896,0.35193561956278197,0.41558185464906566,MyLa_vs_HH,ENSG00000134640,MTNR1B,protein_coding,NS
ENSG00000096401.10,3473.714021622686,-0.05753784420934347,0.06240074911901397,0.3523655053931721,0.4160517876235923,MyLa_vs_HH,ENSG00000096401,CDC5L,protein_coding,NS
ENSG00000116161.20,7583.821147402237,-0.06151543041697278,0.0663504486408437,0.35243014211724966,0.41609041056382956,MyLa_vs_HH,ENSG00000116161,CACYBP,protein_coding,NS
ENSG00000137338.8,81.54754375817035,0.24248694193119835,0.27030336611494743,0.3528319478146417,0.41652706303154213,MyLa_vs_HH,ENSG00000137338,PGBD1,protein_coding,NS
ENSG00000101084.21,1038.4476500765354,0.08658354077613042,0.09340705451933158,0.3531423623892175,0.4168557566360539,MyLa_vs_HH,ENSG00000101084,RAB5IF,protein_coding,NS
ENSG00000185414.22,1291.7384583637042,-0.09876081408097905,0.10735348165058013,0.3531808496765151,0.41686218055966084,MyLa_vs_HH,ENSG00000185414,MRPL30,protein_coding,NS
ENSG00000198783.6,894.896930946985,0.08143433300105221,0.08798207057739701,0.35321177471958376,0.41686218055966084,MyLa_vs_HH,ENSG00000198783,ZNF830,protein_coding,NS
